method,subject,psnr,ssim,nrmse,dice_wt,dice_tc,dice_et
SwinIR + PathologyLoss,BraTS2021_00006,31.259119,0.9883663654327393,0.07473147,0.9819734345351043,0.9714656290531777,0.8836601307189542
SwinIR + PathologyLoss,BraTS2021_00006,31.352936,0.9887644052505493,0.075201,0.9743711438063598,0.9709489993544222,0.8932291666666666
SwinIR + PathologyLoss,BraTS2021_00006,31.539286,0.9886260628700256,0.07424403,0.9672777906706893,0.9729015201586253,0.9040333796940194
SwinIR + PathologyLoss,BraTS2021_00006,31.7451,0.9890523552894592,0.073403075,0.9744431418522861,0.9637234770704997,0.8885714285714286
SwinIR + PathologyLoss,BraTS2021_00006,31.57714,0.9895021319389343,0.07232477,0.9755261869799314,0.9785977859778597,0.8895800933125972
SwinIR + PathologyLoss,BraTS2021_00006,31.441538,0.9894434809684753,0.0745168,0.9788385826771654,0.965675057208238,0.9024793388429752
SwinIR + PathologyLoss,BraTS2021_00006,31.536621,0.9898281097412109,0.07327955,0.968937875751503,0.9881796690307328,0.9411764705882353
SwinIR + PathologyLoss,BraTS2021_00006,32.09358,0.9906627535820007,0.06956514,0.9509906152241918,0.9837745516652434,0.935374149659864
SwinIR + PathologyLoss,BraTS2021_00006,32.054485,0.991213321685791,0.06929023,0.9658302189001602,0.9656419529837251,0.8964346349745331
SwinIR + PathologyLoss,BraTS2021_00006,32.094692,0.990532398223877,0.07131797,0.9744753261486103,0.9712092130518234,0.9193825042881647
SwinIR + PathologyLoss,BraTS2021_00006,32.22153,0.990592896938324,0.07125407,0.9756934515298827,0.9650053022269353,0.9033457249070632
SwinIR + PathologyLoss,BraTS2021_00006,32.37379,0.991093635559082,0.069157116,0.9691681210005817,0.9648127128263337,0.9060150375939849
SwinIR + PathologyLoss,BraTS2021_00006,32.363094,0.9911386370658875,0.068801336,0.9722057953873448,0.9641943734015346,0.9117647058823529
SwinIR + PathologyLoss,BraTS2021_00006,32.312263,0.9911960959434509,0.06948226,0.9568210262828536,0.9702970297029703,0.9379014989293362
SwinIR + PathologyLoss,BraTS2021_00006,32.328846,0.9913802146911621,0.06784179,0.9457605985037406,0.9010339734121122,0.8959276018099548
