method,subject,psnr,ssim,nrmse,dice_wt,dice_tc,dice_et
Uformer + PathologyLoss,BraTS2021_00016,30.380356,0.9883424639701843,0.07402663,0.4166666666666667,nan,nan
Uformer + PathologyLoss,BraTS2021_00016,30.31839,0.9877971410751343,0.077003725,0.05825242718446602,nan,nan
Uformer + PathologyLoss,BraTS2021_00016,29.819336,0.9861007928848267,0.0797518,0.0,nan,nan
Uformer + PathologyLoss,BraTS2021_00016,29.848362,0.98561030626297,0.081780314,0.0,nan,nan
Uformer + PathologyLoss,BraTS2021_00022,29.713272,0.9732056856155396,0.12617587,0.0,0.0,0.0
Uformer + PathologyLoss,BraTS2021_00022,29.373322,0.9718266725540161,0.1281072,0.0,0.0,0.0
Uformer + PathologyLoss,BraTS2021_00022,28.648197,0.9610248804092407,0.14082049,0.0,0.0,0.0
Uformer + PathologyLoss,BraTS2021_00022,28.10062,0.9517059326171875,0.14643134,0.0,0.0,0.0
Uformer + PathologyLoss,BraTS2021_00022,28.688013,0.9537673592567444,0.13436577,0.1130952380952381,0.013888888888888888,0.013888888888888888
Uformer + PathologyLoss,BraTS2021_00022,28.8312,0.9530671834945679,0.13024223,0.36065573770491804,0.0,0.0
Uformer + PathologyLoss,BraTS2021_00022,28.99616,0.9518595933914185,0.12716012,0.824,0.6839186691312384,0.6779026217228464
Uformer + PathologyLoss,BraTS2021_00022,29.387932,0.9542946815490723,0.12411179,0.24866785079928952,0.0,0.0
Uformer + PathologyLoss,BraTS2021_00022,29.298294,0.9572927355766296,0.12014256,0.6819830713422007,0.4259634888438134,0.4733178654292343
Uformer + PathologyLoss,BraTS2021_00022,29.488165,0.9575016498565674,0.11725066,0.7785234899328859,0.7247386759581882,0.6029173419773096
Uformer + PathologyLoss,BraTS2021_00022,29.565296,0.9603493213653564,0.11396942,0.8010999083409716,0.7839506172839507,0.6335403726708074
Uformer + PathologyLoss,BraTS2021_00022,29.855621,0.9590440988540649,0.11289234,0.8336192109777015,0.8336314847942755,0.7049180327868853
Uformer + PathologyLoss,BraTS2021_00022,29.846321,0.9603281021118164,0.112586014,0.8657407407407407,0.8653530377668309,0.7633986928104575
