method,subject,psnr,ssim,nrmse,dice_wt,dice_tc,dice_et
Uformer-lite (L1),BraTS2021_00000,29.354393,0.9641619324684143,0.13649411,0.0,0.0,0.0
Uformer-lite (L1),BraTS2021_00000,29.53023,0.9655184149742126,0.1306737,0.5203252032520326,0.5150214592274678,0.5150214592274678
Uformer-lite (L1),BraTS2021_00000,29.389904,0.9671560525894165,0.1247574,0.8058727569331158,0.7668161434977578,0.7668161434977578
Uformer-lite (L1),BraTS2021_00000,29.682291,0.9683942198753357,0.11918038,0.8482142857142857,0.8204419889502762,0.8166666666666667
Uformer-lite (L1),BraTS2021_00000,29.488668,0.9666123986244202,0.11915236,0.9043624161073825,0.8179916317991632,0.8264110756123536
Uformer-lite (L1),BraTS2021_00000,29.226274,0.9661809206008911,0.11916161,0.9336283185840708,0.8138913624220837,0.8110599078341014
Uformer-lite (L1),BraTS2021_00000,29.224913,0.9634117484092712,0.119308166,0.9225847728726807,0.8342007434944237,0.7759197324414716
Uformer-lite (L1),BraTS2021_00000,29.14803,0.965451180934906,0.11683413,0.918013856812933,0.8725,0.7902149740548554
Uformer-lite (L1),BraTS2021_00000,29.052126,0.9634658098220825,0.11543005,0.9638802889576883,0.950187466523835,0.8976982097186701
Uformer-lite (L1),BraTS2021_00000,29.272802,0.962795615196228,0.11505491,0.9581529581529582,0.952191235059761,0.8801521876981611
Uformer-lite (L1),BraTS2021_00000,28.98283,0.9640015959739685,0.113746434,0.9502556950255695,0.9277528649725959,0.8567725210628645
Uformer-lite (L1),BraTS2021_00000,29.081253,0.9619505405426025,0.11239367,0.9604620168813861,0.9489120151371807,0.8705128205128205
Uformer-lite (L1),BraTS2021_00000,29.748075,0.9647652506828308,0.10877733,0.9637079142982072,0.9604005461993628,0.8691709844559585
Uformer-lite (L1),BraTS2021_00000,29.74524,0.9694874882698059,0.10481051,0.9368376430690971,0.8986742424242424,0.805575935436537
Uformer-lite (L1),BraTS2021_00000,29.89828,0.9744938015937805,0.09797219,0.946843853820598,0.916058394160584,0.7987321711568938
Uformer-lite (L1),BraTS2021_00000,30.079851,0.974946916103363,0.096848816,0.9517932896259159,0.9605972625466611,0.8899143045484509
Uformer-lite (L1),BraTS2021_00000,30.029497,0.9750028252601624,0.09843216,0.9424538545059717,0.9677676084361321,0.9142857142857143
Uformer-lite (L1),BraTS2021_00000,29.91135,0.974621057510376,0.097757034,0.9393083980239944,0.9578574241827491,0.8991389913899139
Uformer-lite (L1),BraTS2021_00000,29.598434,0.9738372564315796,0.09994757,0.9414617249740215,0.9538583929992045,0.887332908975175
Uformer-lite (L1),BraTS2021_00000,29.770163,0.9734857678413391,0.10074057,0.944672131147541,0.9503030303030303,0.8905380333951762
Uformer-lite (L1),BraTS2021_00000,29.680695,0.9756426811218262,0.09899971,0.9511445165698668,0.9523033020790869,0.8804554079696395
Uformer-lite (L1),BraTS2021_00000,29.677547,0.9747008085250854,0.09746079,0.9462665736217725,0.9534313725490197,0.8873239436619719
Uformer-lite (L1),BraTS2021_00000,30.045605,0.9755120277404785,0.0966018,0.9425854174004932,0.9323308270676691,0.8677966101694915
Uformer-lite (L1),BraTS2021_00000,30.15209,0.9748963117599487,0.09658968,0.9535135135135135,0.9433805162364696,0.8467569493941554
Uformer-lite (L1),BraTS2021_00000,29.899872,0.9748066067695618,0.09578655,0.9782376025686764,0.9640347250930137,0.8742774566473989
Uformer-lite (L1),BraTS2021_00000,30.202074,0.974528968334198,0.095341526,0.975436098255607,0.9526578073089701,0.8624376336421953
Uformer-lite (L1),BraTS2021_00000,30.037262,0.9744658470153809,0.09454709,0.976232706633558,0.974817221770918,0.8760655737704918
Uformer-lite (L1),BraTS2021_00000,29.795427,0.9746013879776001,0.09529363,0.980293801504837,0.962993762993763,0.8562048588312541
Uformer-lite (L1),BraTS2021_00000,30.31476,0.9738371968269348,0.09403913,0.9704184704184704,0.9676606467870642,0.8663101604278075
Uformer-lite (L1),BraTS2021_00000,30.03923,0.9730079770088196,0.095045604,0.9680811115283515,0.9648068669527897,0.8556220891550232
Uformer-lite (L1),BraTS2021_00000,30.189781,0.9767019152641296,0.0919344,0.9651935862338679,0.9592476489028213,0.8650176678445229
Uformer-lite (L1),BraTS2021_00000,30.189213,0.9757506251335144,0.09169551,0.9611336032388664,0.9535864978902954,0.866620594333103
Uformer-lite (L1),BraTS2021_00000,30.326822,0.9769852757453918,0.09023449,0.9664258393540162,0.9673011224987799,0.8796234028244788
Uformer-lite (L1),BraTS2021_00000,30.4148,0.9771970510482788,0.08993967,0.9541950113378684,0.9311827956989247,0.8607242339832869
Uformer-lite (L1),BraTS2021_00000,30.22111,0.9763771891593933,0.09188184,0.9570670525808008,0.917605216360403,0.8432267884322678
Uformer-lite (L1),BraTS2021_00000,30.390118,0.9778040051460266,0.08994096,0.9429175475687104,0.8951724137931034,0.818342151675485
Uformer-lite (L1),BraTS2021_00000,30.477922,0.9792612791061401,0.08718696,0.8986202759448111,0.8623853211009175,0.7954070981210856
Uformer-lite (L1),BraTS2021_00000,31.188396,0.982746422290802,0.08182541,0.89280868385346,0.8849557522123894,0.8245192307692307
Uformer-lite (L1),BraTS2021_00000,31.26818,0.9837839007377625,0.07926189,0.9025974025974026,0.6460176991150443,0.6525679758308157
Uformer-lite (L1),BraTS2021_00000,31.569527,0.9852485060691833,0.07642511,0.8198019801980198,0.7668918918918919,0.7668918918918919
Uformer-lite (L1),BraTS2021_00000,32.05403,0.9870588183403015,0.07407861,0.6967340590979783,0.6216216216216216,0.6216216216216216
Uformer-lite (L1),BraTS2021_00000,32.36007,0.9885300397872925,0.070396475,0.6263048016701461,0.0,0.0
Uformer-lite (L1),BraTS2021_00000,32.45038,0.9885727763175964,0.07116893,0.4075829383886256,0.0,0.0
Uformer-lite (L1),BraTS2021_00006,30.766674,0.9762777090072632,0.103048146,0.865979381443299,nan,nan
Uformer-lite (L1),BraTS2021_00006,30.87696,0.9781378507614136,0.10007699,0.7169811320754716,nan,nan
Uformer-lite (L1),BraTS2021_00006,31.076,0.9790077805519104,0.0956584,0.9354838709677419,nan,nan
Uformer-lite (L1),BraTS2021_00006,31.451788,0.9845737218856812,0.08705392,0.9004255319148936,nan,nan
Uformer-lite (L1),BraTS2021_00006,31.830072,0.9843549132347107,0.08459576,0.9398545935228024,0.0,0.0
Uformer-lite (L1),BraTS2021_00006,32.01762,0.9868773818016052,0.07942559,0.9523809523809523,0.5676855895196506,0.5676855895196506
Uformer-lite (L1),BraTS2021_00006,31.864767,0.9878041744232178,0.07832014,0.9677744209466264,0.7919799498746867,0.7253333333333334
Uformer-lite (L1),BraTS2021_00006,31.82713,0.9876717925071716,0.07862509,0.9506564056133997,0.8330206378986866,0.7264150943396226
Uformer-lite (L1),BraTS2021_00006,31.762325,0.987151026725769,0.079401426,0.9435813573180704,0.8942857142857142,0.8137044967880086
Uformer-lite (L1),BraTS2021_00006,32.21468,0.9886344075202942,0.07540026,0.9516250944822373,0.8980582524271845,0.7976653696498055
Uformer-lite (L1),BraTS2021_00006,31.792892,0.988248348236084,0.07677129,0.9603429796355841,0.9310710498409331,0.8372093023255814
Uformer-lite (L1),BraTS2021_00006,31.82637,0.9889330863952637,0.07594145,0.9727731092436975,0.9575871819038643,0.8442776735459663
Uformer-lite (L1),BraTS2021_00006,31.971252,0.9889163970947266,0.0741678,0.9687600644122383,0.9480286738351255,0.83203125
Uformer-lite (L1),BraTS2021_00006,32.19947,0.9892611503601074,0.07309257,0.9714467005076142,0.9693454846727423,0.8686131386861314
Uformer-lite (L1),BraTS2021_00006,32.00457,0.988576352596283,0.075740375,0.974969474969475,0.9565217391304348,0.8058076225045372
Uformer-lite (L1),BraTS2021_00006,32.04777,0.9885610342025757,0.074436486,0.9675480769230769,0.9506172839506173,0.8611111111111112
Uformer-lite (L1),BraTS2021_00006,32.185883,0.9885968565940857,0.0746395,0.9439475253428742,0.975254730713246,0.8801369863013698
Uformer-lite (L1),BraTS2021_00006,31.885738,0.9898004531860352,0.07250844,0.9784976263613516,0.9636493228795439,0.8546409807355516
Uformer-lite (L1),BraTS2021_00006,32.068066,0.9897224307060242,0.07190822,0.9750753218296357,0.925789860396767,0.8844221105527639
Uformer-lite (L1),BraTS2021_00006,31.893957,0.9901434779167175,0.07046391,0.9681392235609103,0.9361403508771929,0.881619937694704
Uformer-lite (L1),BraTS2021_00006,31.682817,0.9893680810928345,0.074359,0.9432151426286324,0.8940158615717375,0.8298887122416534
Uformer-lite (L1),BraTS2021_00006,31.712616,0.9897391200065613,0.072278835,0.9582059123343527,0.9110169491525424,0.8270440251572327
Uformer-lite (L1),BraTS2021_00006,32.244778,0.9902200102806091,0.069385864,0.9772893772893773,0.9735449735449735,0.8532934131736527
Uformer-lite (L1),BraTS2021_00006,31.830727,0.9898661971092224,0.071534544,0.9714975845410628,0.902491103202847,0.7987987987987988
Uformer-lite (L1),BraTS2021_00006,32.101032,0.9902109503746033,0.070355065,0.971953578336557,0.9149392423159399,0.8584070796460177
Uformer-lite (L1),BraTS2021_00006,32.10475,0.9912298321723938,0.06795027,0.9611721611721612,0.9676085458304617,0.8639240506329114
Uformer-lite (L1),BraTS2021_00006,32.497593,0.9911549091339111,0.066780105,0.9475262368815592,0.9304412864622289,0.846875
Uformer-lite (L1),BraTS2021_00006,32.295044,0.9913171529769897,0.06797844,0.9512995205652284,0.9216300940438872,0.8316498316498316
Uformer-lite (L1),BraTS2021_00006,32.422825,0.991655707359314,0.06675742,0.9581536900836927,0.9602494154325799,0.8460111317254174
Uformer-lite (L1),BraTS2021_00006,32.7643,0.9920116066932678,0.06532281,0.953314418364715,0.9338983050847458,0.8892988929889298
Uformer-lite (L1),BraTS2021_00006,32.47339,0.9927443861961365,0.063864544,0.9530271398747391,0.936436884512086,0.8571428571428571
Uformer-lite (L1),BraTS2021_00006,32.62048,0.9929684400558472,0.06331607,0.9473684210526315,0.9315838800374883,0.7755905511811023
Uformer-lite (L1),BraTS2021_00006,33.26668,0.9930148124694824,0.0624184,0.9572550159930212,0.9546351084812623,0.8425047438330171
Uformer-lite (L1),BraTS2021_00006,33.52985,0.9931994676589966,0.060487743,0.9758681577398469,0.9414316702819957,0.875717017208413
Uformer-lite (L1),BraTS2021_00006,33.28373,0.9937798976898193,0.059714865,0.9468215158924206,0.9040097205346294,0.7824175824175824
Uformer-lite (L1),BraTS2021_00006,33.904865,0.9938762784004211,0.05812188,0.9388398486759143,0.930171277997365,0.8337129840546698
Uformer-lite (L1),BraTS2021_00006,33.859795,0.9934120178222656,0.059523918,0.94208,0.9076923076923077,0.8020304568527918
Uformer-lite (L1),BraTS2021_00006,33.727962,0.9931434392929077,0.059865173,0.962671905697446,0.9087719298245615,0.815
Uformer-lite (L1),BraTS2021_00006,33.845833,0.9934816360473633,0.059478823,0.9709281961471103,0.843010752688172,0.7692307692307693
Uformer-lite (L1),BraTS2021_00006,34.20373,0.9934258460998535,0.05766679,0.9737800436999272,0.8455696202531645,0.792332268370607
Uformer-lite (L1),BraTS2021_00006,34.010597,0.9936002492904663,0.058793515,0.9518590998043053,0.7961165048543689,0.7450980392156863
Uformer-lite (L1),BraTS2021_00006,34.452602,0.9935808181762695,0.057036437,0.9673957903425505,0.8166666666666667,0.7813953488372093
Uformer-lite (L1),BraTS2021_00006,34.46888,0.9937962889671326,0.056152314,0.9343735658558971,0.6751592356687898,0.6751592356687898
Uformer-lite (L1),BraTS2021_00006,34.4866,0.9940982460975647,0.055176686,0.974903474903475,0.5057471264367817,0.5057471264367817
Uformer-lite (L1),BraTS2021_00006,34.49353,0.9927563071250916,0.058383524,0.9694501018329938,0.0,0.0
Uformer-lite (L1),BraTS2021_00006,34.300526,0.9935209155082703,0.058096495,0.9687836383207751,0.0,0.0
Uformer-lite (L1),BraTS2021_00006,34.47345,0.9931750893592834,0.058714464,0.9490150637311703,nan,nan
Uformer-lite (L1),BraTS2021_00006,34.727665,0.9931312799453735,0.057827402,0.9658478130617136,0.0,nan
Uformer-lite (L1),BraTS2021_00006,34.435886,0.9925941824913025,0.059330706,0.9749541844838119,nan,nan
Uformer-lite (L1),BraTS2021_00006,34.21015,0.9924700856208801,0.062267207,0.9811810512654121,nan,nan
Uformer-lite (L1),BraTS2021_00006,33.981293,0.9917295575141907,0.06366936,0.9669142471303174,nan,nan
Uformer-lite (L1),BraTS2021_00006,33.733307,0.9915752410888672,0.06683982,0.9506531204644412,nan,nan
Uformer-lite (L1),BraTS2021_00006,33.411785,0.9903889298439026,0.07035802,0.8646209386281588,nan,nan
Uformer-lite (L1),BraTS2021_00006,33.237453,0.9905059337615967,0.071491905,0.9377049180327869,nan,nan
Uformer-lite (L1),BraTS2021_00006,33.031548,0.9900388121604919,0.072562434,0.9464922711058263,nan,nan
Uformer-lite (L1),BraTS2021_00006,32.828735,0.9894067049026489,0.076387845,0.9361147327249022,nan,nan
Uformer-lite (L1),BraTS2021_00006,32.797234,0.9883544445037842,0.07822578,0.9603399433427762,nan,nan
Uformer-lite (L1),BraTS2021_00006,32.881916,0.9890903830528259,0.077306844,0.9755351681957186,nan,nan
Uformer-lite (L1),BraTS2021_00006,32.457462,0.9885934591293335,0.08089288,0.9690721649484536,nan,nan
Uformer-lite (L1),BraTS2021_00006,32.35317,0.9888565540313721,0.08269437,0.948,nan,nan
Uformer-lite (L1),BraTS2021_00006,32.38523,0.9867900013923645,0.08839531,0.955503512880562,nan,nan
Uformer-lite (L1),BraTS2021_00006,32.31997,0.9872422814369202,0.087864086,0.9696969696969697,nan,nan
Uformer-lite (L1),BraTS2021_00006,32.326218,0.986745297908783,0.090488255,0.5620915032679739,nan,nan
Uformer-lite (L1),BraTS2021_00011,31.570595,0.9693609476089478,0.08692588,0.08,nan,nan
Uformer-lite (L1),BraTS2021_00011,31.746967,0.9713863134384155,0.08500192,0.8173076923076923,nan,nan
Uformer-lite (L1),BraTS2021_00011,31.738768,0.9726889133453369,0.08296442,0.8870466321243523,nan,nan
Uformer-lite (L1),BraTS2021_00011,31.777199,0.9715267419815063,0.08355092,0.9141824751580849,nan,nan
Uformer-lite (L1),BraTS2021_00011,31.793518,0.9739439487457275,0.081015505,0.9285165257494236,nan,nan
Uformer-lite (L1),BraTS2021_00011,31.647131,0.972814679145813,0.08211494,0.9078498293515358,nan,nan
Uformer-lite (L1),BraTS2021_00011,31.947191,0.9771459698677063,0.078611225,0.9003783102143758,nan,nan
