method,subject,psnr,ssim,nrmse,dice_wt,dice_tc,dice_et
SwinIR-lite (L1),BraTS2021_00000,29.485128,0.9682507514953613,0.13005513,0.0,0.0,0.0
SwinIR-lite (L1),BraTS2021_00000,29.677103,0.9678464531898499,0.12678276,0.6925566343042071,0.7,0.7
SwinIR-lite (L1),BraTS2021_00000,29.877987,0.9697473049163818,0.119628035,0.8412698412698413,0.8977272727272727,0.8977272727272727
SwinIR-lite (L1),BraTS2021_00000,29.829308,0.9672008752822876,0.12024694,0.8440567066521265,0.9173859432799013,0.9165628891656289
SwinIR-lite (L1),BraTS2021_00000,29.43451,0.9665907621383667,0.12019961,0.8519195612431444,0.8042553191489362,0.8125677139761647
SwinIR-lite (L1),BraTS2021_00000,29.24795,0.9664977192878723,0.11940026,0.8459696727853152,0.5591397849462365,0.5698447893569845
SwinIR-lite (L1),BraTS2021_00000,29.056126,0.9650574922561646,0.118035145,0.9400749063670412,0.9276538201487492,0.902491103202847
SwinIR-lite (L1),BraTS2021_00000,29.100666,0.9622496366500854,0.12034879,0.9307384087006296,0.8744534665833854,0.855807743658211
SwinIR-lite (L1),BraTS2021_00000,28.813572,0.9645788669586182,0.11674045,0.9598352214212152,0.9386011745862253,0.8842620943049602
SwinIR-lite (L1),BraTS2021_00000,28.71811,0.962117612361908,0.11777737,0.9639596347909659,0.9628543499511242,0.9095238095238095
SwinIR-lite (L1),BraTS2021_00000,28.71873,0.9606673121452332,0.11801461,0.9555657352267521,0.9636277751535192,0.9046511627906977
SwinIR-lite (L1),BraTS2021_00000,28.942017,0.9637508392333984,0.113915086,0.967420814479638,0.9593647828117702,0.9041095890410958
SwinIR-lite (L1),BraTS2021_00000,29.191551,0.9617191553115845,0.11284575,0.9630281690140845,0.9747747747747748,0.8950471698113207
SwinIR-lite (L1),BraTS2021_00000,29.19549,0.9659571647644043,0.1093721,0.9607173356105893,0.9676274944567628,0.8824306472919419
SwinIR-lite (L1),BraTS2021_00000,29.672276,0.9715978503227234,0.10415028,0.9523019493985898,0.9576234163390127,0.8622754491017964
SwinIR-lite (L1),BraTS2021_00000,29.39775,0.972923219203949,0.103463985,0.9568261376896149,0.9716399506781751,0.9036065573770492
SwinIR-lite (L1),BraTS2021_00000,29.38309,0.9733379483222961,0.10157733,0.9741444866920153,0.974703557312253,0.9193066347878064
SwinIR-lite (L1),BraTS2021_00000,29.417627,0.9739068150520325,0.10234929,0.9583023082650782,0.970889063729347,0.9065702230259193
SwinIR-lite (L1),BraTS2021_00000,29.45298,0.9732397794723511,0.10373222,0.9552129221732746,0.9684791174152876,0.906307409675444
SwinIR-lite (L1),BraTS2021_00000,29.211874,0.9701477885246277,0.10591049,0.9557971014492753,0.9579237121510028,0.9067599067599068
SwinIR-lite (L1),BraTS2021_00000,29.211754,0.97215735912323,0.10314608,0.9548387096774194,0.9554494828957836,0.8962207558488302
SwinIR-lite (L1),BraTS2021_00000,29.401318,0.9730321764945984,0.102122515,0.9625045504186385,0.9579967689822294,0.8917910447761194
SwinIR-lite (L1),BraTS2021_00000,29.543455,0.9739320874214172,0.099845186,0.9541150764748726,0.9477977161500816,0.8624678663239075
SwinIR-lite (L1),BraTS2021_00000,29.61919,0.9738441705703735,0.09947302,0.9517495395948434,0.968421052631579,0.8927152317880794
SwinIR-lite (L1),BraTS2021_00000,29.728848,0.9746492505073547,0.09773689,0.9602941176470589,0.9842678499394917,0.8997926744989634
SwinIR-lite (L1),BraTS2021_00000,29.552685,0.9746960997581482,0.09714182,0.9749821300929236,0.9792,0.8890383322125084
SwinIR-lite (L1),BraTS2021_00000,29.512148,0.9718922972679138,0.0993153,0.9683521280465623,0.9760765550239234,0.8955582232893158
SwinIR-lite (L1),BraTS2021_00000,29.445906,0.971493661403656,0.09939103,0.9579100145137881,0.981847519160952,0.8965936739659367
SwinIR-lite (L1),BraTS2021_00000,29.57221,0.9716960191726685,0.099161796,0.9626617375231054,0.9525,0.87689508793208
SwinIR-lite (L1),BraTS2021_00000,29.660265,0.9710128307342529,0.10057154,0.9547011800532927,0.9677692960135709,0.8771929824561403
SwinIR-lite (L1),BraTS2021_00000,29.681873,0.9727497100830078,0.097291306,0.9619269619269619,0.9796272214997833,0.9072555205047319
SwinIR-lite (L1),BraTS2021_00000,29.770773,0.9732494950294495,0.09622553,0.9736632083000798,0.9699686239354549,0.8994307400379506
SwinIR-lite (L1),BraTS2021_00000,29.916523,0.9733506441116333,0.097459935,0.9430682312038244,0.972181551976574,0.9173027989821882
SwinIR-lite (L1),BraTS2021_00000,29.897345,0.9727863073348999,0.09694158,0.9584462511291779,0.9352972119936875,0.8924252068746021
SwinIR-lite (L1),BraTS2021_00000,29.594448,0.975878119468689,0.09545004,0.9453313981615868,0.9161747343565525,0.8658008658008658
SwinIR-lite (L1),BraTS2021_00000,29.666311,0.9734101891517639,0.098690316,0.9455314648334214,0.9385327164573695,0.8892430278884462
SwinIR-lite (L1),BraTS2021_00000,30.052996,0.975280225276947,0.09533512,0.927144535840188,0.9267924528301886,0.8780053428317008
SwinIR-lite (L1),BraTS2021_00000,30.304646,0.977851152420044,0.09128145,0.9042407660738714,0.9478499542543458,0.9052631578947369
SwinIR-lite (L1),BraTS2021_00000,30.692713,0.9794851541519165,0.08771825,0.8916256157635468,0.9525959367945824,0.9333333333333333
SwinIR-lite (L1),BraTS2021_00000,30.92649,0.9825998544692993,0.08487899,0.7681007345225603,0.8013136288998358,0.8013136288998358
SwinIR-lite (L1),BraTS2021_00000,31.179827,0.983690619468689,0.08177467,0.7518796992481203,0.7331378299120235,0.7331378299120235
SwinIR-lite (L1),BraTS2021_00000,31.65478,0.9849685430526733,0.07970932,0.5052631578947369,0.0,0.0
SwinIR-lite (L1),BraTS2021_00000,31.55753,0.9849226474761963,0.08113098,0.0,0.0,0.0
SwinIR-lite (L1),BraTS2021_00002,32.524136,0.9812909364700317,0.15212822,0.0,nan,nan
SwinIR-lite (L1),BraTS2021_00002,32.475723,0.9801874160766602,0.15348202,0.0,nan,nan
SwinIR-lite (L1),BraTS2021_00002,32.102036,0.981206476688385,0.14618866,0.0,nan,nan
SwinIR-lite (L1),BraTS2021_00002,31.97453,0.9808083176612854,0.14560156,0.2586750788643533,nan,nan
SwinIR-lite (L1),BraTS2021_00002,31.814327,0.9815340042114258,0.14026442,0.4580152671755725,nan,nan
SwinIR-lite (L1),BraTS2021_00002,31.502474,0.9801227450370789,0.1418962,0.8065843621399177,nan,nan
SwinIR-lite (L1),BraTS2021_00002,30.916311,0.9772295355796814,0.14959764,0.8768656716417911,nan,nan
SwinIR-lite (L1),BraTS2021_00002,31.02858,0.9773796200752258,0.14395896,0.8784530386740331,nan,nan
SwinIR-lite (L1),BraTS2021_00002,30.708931,0.9769437909126282,0.14052126,0.8969555035128806,nan,nan
SwinIR-lite (L1),BraTS2021_00002,31.235607,0.978640615940094,0.13296118,0.8552995391705069,nan,nan
SwinIR-lite (L1),BraTS2021_00002,30.749176,0.976401686668396,0.13609397,0.9187279151943463,nan,nan
SwinIR-lite (L1),BraTS2021_00002,31.028622,0.9771098494529724,0.1302693,0.8483333333333334,nan,nan
SwinIR-lite (L1),BraTS2021_00002,30.788803,0.9759334325790405,0.12867984,0.9060773480662984,nan,nan
SwinIR-lite (L1),BraTS2021_00002,30.360569,0.972629964351654,0.13227706,0.9296442687747035,nan,nan
SwinIR-lite (L1),BraTS2021_00002,30.7729,0.9738222360610962,0.12801568,0.8555466879489226,nan,nan
SwinIR-lite (L1),BraTS2021_00002,30.620926,0.9741272330284119,0.12583318,0.7797173732335827,nan,nan
SwinIR-lite (L1),BraTS2021_00002,30.486526,0.9716498255729675,0.12990567,0.0,nan,nan
SwinIR-lite (L1),BraTS2021_00002,30.562143,0.9719714522361755,0.12952913,0.0,nan,nan
SwinIR-lite (L1),BraTS2021_00002,30.36003,0.971558153629303,0.12913167,0.10025062656641603,nan,nan
SwinIR-lite (L1),BraTS2021_00002,30.112705,0.9698725342750549,0.13225111,0.0,nan,nan
SwinIR-lite (L1),BraTS2021_00002,29.920021,0.9678381085395813,0.13294378,0.0,nan,nan
SwinIR-lite (L1),BraTS2021_00002,29.59724,0.9664509296417236,0.13246596,0.0,nan,nan
SwinIR-lite (L1),BraTS2021_00002,29.812262,0.9611817598342896,0.13192587,0.4743243243243243,0.0,0.0
SwinIR-lite (L1),BraTS2021_00002,29.898804,0.9644509553909302,0.12259575,0.5325185508511567,0.0,0.0
SwinIR-lite (L1),BraTS2021_00002,29.880487,0.9641381502151489,0.11878796,0.588088296543107,0.0,0.0
SwinIR-lite (L1),BraTS2021_00002,30.322216,0.9646612405776978,0.114321895,0.03424291064740503,nan,nan
SwinIR-lite (L1),BraTS2021_00002,30.345913,0.9621251225471497,0.11332259,0.14285714285714285,0.0,0.0
SwinIR-lite (L1),BraTS2021_00002,30.350302,0.9602966904640198,0.11328408,0.018691588785046728,nan,nan
SwinIR-lite (L1),BraTS2021_00002,30.415203,0.961539626121521,0.10980785,0.33969930922389274,0.0,0.0
SwinIR-lite (L1),BraTS2021_00002,30.772343,0.9623885154724121,0.106861666,0.044306601683650866,0.0,0.0
SwinIR-lite (L1),BraTS2021_00002,30.871422,0.969159722328186,0.10129783,0.2072657743785851,0.0,0.0
