method,subject,psnr,ssim,nrmse,dice_wt,dice_tc,dice_et
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00002,25.734543,0.9419243931770325,0.15748924,0.9134107708553326,0.6663507109004739,0.5738562091503268
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00002,26.718542,0.9536279439926147,0.13979737,0.9282930631332814,0.8223911541119557,0.7101827676240209
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00002,26.037798,0.9468298554420471,0.1501652,0.9374652069029504,0.6635388739946381,0.6392294220665499
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00002,26.689789,0.9526857733726501,0.14125334,0.9440533530937384,0.5514018691588785,0.5777777777777777
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00002,26.984842,0.9559906125068665,0.13486394,0.9311756677714954,0.8297142857142857,0.782608695652174
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00002,26.394434,0.9505375027656555,0.14458321,0.9415768576290414,0.6739367502726281,0.6767295597484276
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00002,25.992468,0.9441885352134705,0.15622468,0.9447040498442367,0.8140556368960469,0.7906976744186046
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00002,26.982462,0.9460234045982361,0.14721303,0.9524191929331459,0.724233983286908,0.7376311844077961
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00002,26.972893,0.9461631774902344,0.14360203,0.9495849362219073,0.5399239543726235,0.6782006920415224
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00002,27.180359,0.9479122757911682,0.14061424,0.9490162894013117,0.7066381156316917,0.7203791469194313
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00002,27.352554,0.9462407231330872,0.1410304,0.9385964912280702,0.72,0.751937984496124
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00002,26.814941,0.9420880079269409,0.148206,0.9303994259746472,0.6211180124223602,0.6125
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00002,26.229246,0.9276248216629028,0.16641673,0.9200626959247649,0.7457627118644068,0.7457627118644068
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00002,26.237782,0.932830274105072,0.16239373,0.9467319320472214,0.0,0.0
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00002,26.003983,0.9249230027198792,0.16529779,0.955849178214631,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00002,25.901241,0.9276852607727051,0.16843595,0.9364525139664804,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00002,26.22504,0.935399055480957,0.16179411,0.932068311195446,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00002,25.940077,0.9276250004768372,0.17086603,0.9013507981989357,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00002,24.547527,0.8989171385765076,0.19984755,0.9375,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00002,25.180017,0.9086356163024902,0.19311321,0.9263157894736842,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00002,25.275105,0.8945505619049072,0.20001757,0.9025221540558964,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00002,24.571442,0.8833211660385132,0.21109024,0.8316981132075472,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00002,25.206821,0.8977437019348145,0.20158364,0.7601410934744268,0.0,0.0
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00002,24.711014,0.8825486898422241,0.2169336,0.648539778449144,0.0,0.0
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00002,24.489597,0.8753443360328674,0.22575408,0.6450662739322534,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00002,24.235952,0.8793062567710876,0.23016949,0.4915572232645403,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,25.913307,0.9282284379005432,0.29841116,0.0,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,25.183464,0.9195973873138428,0.30834743,0.0,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,25.798275,0.935924768447876,0.27651596,0.0,0.0,0.0
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,24.74218,0.9256374835968018,0.29389197,0.0,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,24.80799,0.925892174243927,0.28990954,0.541095890410959,0.0,0.0
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,25.306242,0.9383130073547363,0.2644141,0.4169611307420495,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,25.186312,0.9343949556350708,0.2689692,0.7428571428571429,nan,nan
PP-MAE-v2 (mask-free) [PROPOSED],BraTS2021_00014,24.59385,0.9323713183403015,0.2649236,0.8302752293577982,0.0,0.0
