Method,Short,PSNR,SSIM,NRMSE,Dice_WT,Dice_TC,Dice_ET,n_slices,n_et_undefined,MaskAtInference
Uformer-lite (L1),Uformer-L1,31.0408,0.9775,0.0927,0.8075,0.5794,0.5346,1202,246,False
