method,subject,psnr,ssim,nrmse,dice_wt,dice_tc,dice_et
Uformer-lite (L1),BraTS2021_00006,30.737652,0.976595938205719,0.10298038,0.8323699421965318,nan,nan
Uformer-lite (L1),BraTS2021_00006,30.838358,0.9796361327171326,0.09662459,0.7923930269413629,nan,nan
Uformer-lite (L1),BraTS2021_00006,31.010445,0.9795493483543396,0.09589481,0.8803329864724245,nan,nan
Uformer-lite (L1),BraTS2021_00006,31.349442,0.9826779365539551,0.090325154,0.8802973977695168,nan,nan
Uformer-lite (L1),BraTS2021_00006,31.536995,0.9856295585632324,0.08380592,0.934984520123839,0.0,0.0
Uformer-lite (L1),BraTS2021_00006,31.942596,0.9850867986679077,0.08256638,0.9236363636363636,0.7380952380952381,0.7432950191570882
Uformer-lite (L1),BraTS2021_00006,31.961897,0.9864473342895508,0.08055706,0.9553831231813773,0.8961038961038961,0.8857808857808858
Uformer-lite (L1),BraTS2021_00006,31.808718,0.9877020120620728,0.07859134,0.932937181663837,0.907563025210084,0.8631578947368421
Uformer-lite (L1),BraTS2021_00006,31.752357,0.9866324067115784,0.07995306,0.9330783938814532,0.9583892617449664,0.9090909090909091
Uformer-lite (L1),BraTS2021_00006,31.887522,0.9862604141235352,0.08043315,0.9685124864277959,0.9361207897793263,0.8659420289855072
Uformer-lite (L1),BraTS2021_00006,31.80252,0.9867003560066223,0.07941673,0.9573901464713716,0.950852557673019,0.8892508143322475
Uformer-lite (L1),BraTS2021_00006,31.944963,0.9876962304115295,0.07733649,0.9701879455605963,0.9657089898053753,0.8888888888888888
Uformer-lite (L1),BraTS2021_00006,32.014767,0.9885321259498596,0.074627645,0.945619335347432,0.9770212765957447,0.928082191780822
Uformer-lite (L1),BraTS2021_00006,32.01876,0.9897019863128662,0.07257747,0.9466863033873343,0.9805510534846029,0.9186440677966101
Uformer-lite (L1),BraTS2021_00006,32.00685,0.9874925017356873,0.0763778,0.9529343404997095,0.9664634146341463,0.8775834658187599
Uformer-lite (L1),BraTS2021_00006,31.913397,0.9893921613693237,0.073144235,0.953514739229025,0.9610580455547392,0.8733766233766234
Uformer-lite (L1),BraTS2021_00006,31.966671,0.9885351657867432,0.074499756,0.966824644549763,0.9784172661870504,0.9111842105263158
Uformer-lite (L1),BraTS2021_00006,32.11615,0.9899651408195496,0.07033481,0.9465128474043,0.9846796657381616,0.9391575663026521
Uformer-lite (L1),BraTS2021_00006,32.189503,0.989884614944458,0.07064086,0.9639054790963386,0.9820689655172414,0.9230769230769231
Uformer-lite (L1),BraTS2021_00006,32.020058,0.9896867871284485,0.071195796,0.9525936957061305,0.9689358889623265,0.9029411764705882
Uformer-lite (L1),BraTS2021_00006,31.884138,0.9898689389228821,0.071244545,0.983358547655068,0.974155069582505,0.8974739970282318
Uformer-lite (L1),BraTS2021_00006,32.105385,0.9894473552703857,0.071485355,0.9777997039960533,0.980983606557377,0.8940493468795355
Uformer-lite (L1),BraTS2021_00006,32.095844,0.9910064935684204,0.067426175,0.9746265117382025,0.9756418696510862,0.8604651162790697
Uformer-lite (L1),BraTS2021_00006,31.966583,0.9903311729431152,0.068885885,0.9811941701927598,0.9698162729658792,0.8665749656121046
Uformer-lite (L1),BraTS2021_00006,32.20596,0.9909517765045166,0.06816672,0.9732670925005914,0.9835850295469468,0.9118046132971506
Uformer-lite (L1),BraTS2021_00006,32.129818,0.9903096556663513,0.069364116,0.9665667512105142,0.9725016767270288,0.8994252873563219
