method,subject,psnr,ssim,nrmse,dice_wt,dice_tc,dice_et
Uformer + PathologyLoss,BraTS2021_00002,31.808775,0.977157711982727,0.16921823,0.0,nan,nan
Uformer + PathologyLoss,BraTS2021_00002,31.726923,0.9780295491218567,0.1633421,0.0,nan,nan
Uformer + PathologyLoss,BraTS2021_00002,31.193163,0.9768921136856079,0.16480656,0.0,nan,nan
Uformer + PathologyLoss,BraTS2021_00002,31.382847,0.9784330129623413,0.15538849,0.2857142857142857,nan,nan
Uformer + PathologyLoss,BraTS2021_00002,31.193577,0.9776559472084045,0.15527533,0.11214953271028037,nan,nan
Uformer + PathologyLoss,BraTS2021_00002,30.954094,0.9773172736167908,0.15304431,0.20253164556962025,nan,nan
Uformer + PathologyLoss,BraTS2021_00002,30.362358,0.9756847620010376,0.15394662,0.8586572438162544,nan,nan
Uformer + PathologyLoss,BraTS2021_00002,29.996712,0.9727088212966919,0.15825544,0.9175531914893617,nan,nan
Uformer + PathologyLoss,BraTS2021_00002,30.022585,0.9707119464874268,0.15883312,0.8993288590604027,nan,nan
Uformer + PathologyLoss,BraTS2021_00002,30.488853,0.9748235940933228,0.14389567,0.8785211267605634,nan,nan
Uformer + PathologyLoss,BraTS2021_00002,30.209057,0.9734355211257935,0.14436708,0.9135593220338983,nan,nan
Uformer + PathologyLoss,BraTS2021_00002,30.61677,0.974449634552002,0.13667265,0.904,nan,nan
Uformer + PathologyLoss,BraTS2021_00002,30.390892,0.9724167585372925,0.13498108,0.8640132669983416,nan,nan
Uformer + PathologyLoss,BraTS2021_00002,30.591381,0.9740286469459534,0.12944478,0.9045709703287891,nan,nan
Uformer + PathologyLoss,BraTS2021_00002,30.760536,0.9733018279075623,0.12745097,0.923836389280677,nan,nan
Uformer + PathologyLoss,BraTS2021_00002,30.752987,0.9722029566764832,0.12851007,0.6449207828518173,nan,nan
Uformer + PathologyLoss,BraTS2021_00002,30.533258,0.970786988735199,0.13109861,0.8330975954738331,nan,nan
Uformer + PathologyLoss,BraTS2021_00002,30.612413,0.9709874987602234,0.13100852,0.0,nan,nan
Uformer + PathologyLoss,BraTS2021_00002,30.290092,0.9699059128761292,0.1317217,0.1330049261083744,nan,nan
Uformer + PathologyLoss,BraTS2021_00002,30.199944,0.9675019979476929,0.13446791,0.0,nan,nan
Uformer + PathologyLoss,BraTS2021_00002,29.622875,0.9662595391273499,0.13366427,0.6977111286503551,nan,nan
Uformer + PathologyLoss,BraTS2021_00002,29.649147,0.9665727019309998,0.12970755,0.8023317435082141,0.0,0.0
Uformer + PathologyLoss,BraTS2021_00002,29.772339,0.9612502455711365,0.12987313,0.6596916299559471,0.0,0.0
Uformer + PathologyLoss,BraTS2021_00002,30.300827,0.9661334156990051,0.1173797,0.8502879078694817,0.0,0.0
Uformer + PathologyLoss,BraTS2021_00002,30.296604,0.9651317000389099,0.114116594,0.861878453038674,0.0,0.0
Uformer + PathologyLoss,BraTS2021_00002,30.36512,0.9608622193336487,0.11502894,0.6585535465924895,0.0,0.0
Uformer + PathologyLoss,BraTS2021_00002,30.4925,0.9604194760322571,0.11265188,0.7626624237602758,nan,nan
Uformer + PathologyLoss,BraTS2021_00002,30.426132,0.9623846411705017,0.10863249,0.7050522156364663,0.0,0.0
Uformer + PathologyLoss,BraTS2021_00002,30.712671,0.961158037185669,0.10874022,0.8110644603605829,0.0,0.0
Uformer + PathologyLoss,BraTS2021_00002,30.914907,0.9670470952987671,0.10219319,0.7447718631178707,0.0,0.0
Uformer + PathologyLoss,BraTS2021_00002,31.32633,0.9676480293273926,0.09903163,0.7965702036441586,0.4351145038167939,0.4351145038167939
Uformer + PathologyLoss,BraTS2021_00002,31.486788,0.9697835445404053,0.09649958,0.844811409270032,0.18023255813953487,0.18023255813953487
Uformer + PathologyLoss,BraTS2021_00002,31.649815,0.9727156162261963,0.0923321,0.7936507936507936,0.17494089834515367,0.17475728155339806
Uformer + PathologyLoss,BraTS2021_00002,31.554836,0.9739486575126648,0.09219962,0.9227550130775938,0.38266068759342303,0.38266068759342303
Uformer + PathologyLoss,BraTS2021_00002,31.529419,0.9744312167167664,0.09178206,0.9411564045710387,0.32763819095477387,0.29528795811518327
Uformer + PathologyLoss,BraTS2021_00002,31.315971,0.9754652380943298,0.09221071,0.902130287125656,0.3293172690763052,0.3393258426966292
Uformer + PathologyLoss,BraTS2021_00002,31.4419,0.9743403196334839,0.09059852,0.9023867809057528,0.48295454545454547,0.37748344370860926
Uformer + PathologyLoss,BraTS2021_00002,31.420204,0.9752023816108704,0.08984657,0.8970634670034733,0.5183279742765273,0.5575221238938053
Uformer + PathologyLoss,BraTS2021_00002,31.17996,0.9752568602561951,0.09120611,0.86756064486967,0.2595907928388747,0.2676923076923077
Uformer + PathologyLoss,BraTS2021_00002,31.254957,0.9764411449432373,0.08982135,0.8632425742574258,0.3871720116618076,0.4305750350631136
Uformer + PathologyLoss,BraTS2021_00002,31.196033,0.9776928424835205,0.088593446,0.8585467540202502,0.27169359664871334,0.3413127413127413
Uformer + PathologyLoss,BraTS2021_00002,31.298151,0.9782506823539734,0.08777032,0.844121915820029,0.3497199751088986,0.46181172291296624
