method,subject,psnr,ssim,nrmse,dice_wt,dice_tc,dice_et
Uformer-lite (L1),BraTS2021_00002,31.965088,0.9780550599098206,0.16620015,0.0,nan,nan
Uformer-lite (L1),BraTS2021_00002,31.801493,0.9784754514694214,0.16194578,0.0,nan,nan
Uformer-lite (L1),BraTS2021_00002,31.370298,0.9779412746429443,0.16147962,0.0,nan,nan
Uformer-lite (L1),BraTS2021_00002,31.648233,0.9798337817192078,0.15071258,0.275,nan,nan
Uformer-lite (L1),BraTS2021_00002,31.423225,0.9789276719093323,0.15122376,0.11214953271028037,nan,nan
Uformer-lite (L1),BraTS2021_00002,31.032997,0.9778432250022888,0.15166032,0.16774193548387098,nan,nan
Uformer-lite (L1),BraTS2021_00002,30.380953,0.9759606122970581,0.1536174,0.8413793103448276,nan,nan
Uformer-lite (L1),BraTS2021_00002,30.239046,0.9743764996528625,0.15390119,0.9022757697456493,nan,nan
Uformer-lite (L1),BraTS2021_00002,30.240555,0.9723260998725891,0.15489684,0.8778877887788779,nan,nan
Uformer-lite (L1),BraTS2021_00002,30.806053,0.976726770401001,0.13873558,0.8836805555555556,nan,nan
Uformer-lite (L1),BraTS2021_00002,30.325804,0.9742606282234192,0.14243965,0.9081545064377683,nan,nan
Uformer-lite (L1),BraTS2021_00002,30.8873,0.9761213660240173,0.13248146,0.9079263410728583,nan,nan
Uformer-lite (L1),BraTS2021_00002,30.650331,0.974102258682251,0.13100894,0.8654485049833887,nan,nan
Uformer-lite (L1),BraTS2021_00002,30.645754,0.9744390249252319,0.12863699,0.89792663476874,nan,nan
Uformer-lite (L1),BraTS2021_00002,30.649471,0.972653865814209,0.12909114,0.918009810791871,nan,nan
Uformer-lite (L1),BraTS2021_00002,30.729895,0.9719141721725464,0.12885219,0.6874443455031166,nan,nan
Uformer-lite (L1),BraTS2021_00002,30.776823,0.9724645614624023,0.12747349,0.7926739926739926,nan,nan
Uformer-lite (L1),BraTS2021_00002,30.804535,0.9723199009895325,0.12814261,0.0,nan,nan
Uformer-lite (L1),BraTS2021_00002,30.437944,0.9709351062774658,0.12949853,0.16019417475728157,nan,nan
Uformer-lite (L1),BraTS2021_00002,30.322943,0.968517541885376,0.13257715,0.00821917808219178,nan,nan
Uformer-lite (L1),BraTS2021_00002,29.866241,0.9682726860046387,0.12997113,0.7486950037285608,nan,nan
Uformer-lite (L1),BraTS2021_00002,29.9098,0.9688203930854797,0.12587303,0.804004214963119,0.0,0.0
Uformer-lite (L1),BraTS2021_00002,29.946787,0.9630529880523682,0.12729079,0.6247896803140774,0.0,0.0
Uformer-lite (L1),BraTS2021_00002,30.514004,0.968068540096283,0.11453394,0.8605095541401274,0.0,0.0
Uformer-lite (L1),BraTS2021_00002,30.560877,0.9674552083015442,0.11069682,0.8653648509763617,0.0,0.0
Uformer-lite (L1),BraTS2021_00002,30.650696,0.9636059403419495,0.11130848,0.6780238500851788,nan,nan
Uformer-lite (L1),BraTS2021_00002,30.89405,0.9640558958053589,0.10756253,0.8273972602739726,nan,nan
Uformer-lite (L1),BraTS2021_00002,30.713913,0.964838445186615,0.10509227,0.736021505376344,0.0,0.0
