method,subject,psnr,ssim,nrmse,dice_wt,dice_tc,dice_et
SwinIR-lite (L1),BraTS2021_00003,32.29179,0.9767435193061829,0.09489411,0.0,0.0,0.0
SwinIR-lite (L1),BraTS2021_00003,32.393715,0.9790475368499756,0.093838304,0.0,0.0,0.0
SwinIR-lite (L1),BraTS2021_00003,32.206303,0.9780884981155396,0.09618922,0.8443708609271523,0.853195164075993,0.853195164075993
SwinIR-lite (L1),BraTS2021_00003,32.428947,0.979742169380188,0.0925948,0.8516746411483254,0.8456549935149157,0.8396349413298566
SwinIR-lite (L1),BraTS2021_00003,32.365414,0.9803779721260071,0.09072961,0.9146451033243486,0.9237113402061856,0.8622222222222222
SwinIR-lite (L1),BraTS2021_00003,32.333565,0.9803045988082886,0.09059307,0.946969696969697,0.9206081081081081,0.8597194388777555
SwinIR-lite (L1),BraTS2021_00003,32.535625,0.9811692237854004,0.08851027,0.9484396200814111,0.9566563467492261,0.8812877263581489
SwinIR-lite (L1),BraTS2021_00003,32.597366,0.9803048372268677,0.08875388,0.9443757725587144,0.8968926553672316,0.8409703504043127
SwinIR-lite (L1),BraTS2021_00003,32.88598,0.980589747428894,0.08638812,0.9615598885793872,0.9470443349753694,0.8439108061749572
SwinIR-lite (L1),BraTS2021_00003,33.070488,0.9817451238632202,0.08398075,0.9467680608365019,0.9400218102508179,0.8491048593350383
SwinIR-lite (L1),BraTS2021_00003,32.74239,0.9814403653144836,0.085681595,0.9509127789046653,0.9480185280494081,0.8473728106755629
SwinIR-lite (L1),BraTS2021_00003,33.047024,0.9825851321220398,0.081250675,0.9631205673758865,0.9336515513126492,0.8165210484511517
SwinIR-lite (L1),BraTS2021_00003,33.048473,0.9825736284255981,0.08091202,0.9605055292259084,0.9390746678882272,0.8226351351351351
SwinIR-lite (L1),BraTS2021_00003,32.93876,0.983778178691864,0.08030508,0.968081991215227,0.947136563876652,0.8186356073211315
SwinIR-lite (L1),BraTS2021_00003,33.303726,0.9838480353355408,0.07967144,0.971476045416782,0.9413763806287171,0.8292268479184367
SwinIR-lite (L1),BraTS2021_00003,33.020092,0.9835333228111267,0.078838415,0.9784096893101633,0.937857726901063,0.8053917438921652
SwinIR-lite (L1),BraTS2021_00003,32.895027,0.9849609136581421,0.07929873,0.9715149987396017,0.9464285714285714,0.7934782608695652
SwinIR-lite (L1),BraTS2021_00003,32.796074,0.9817217588424683,0.08342165,0.9762140733399405,0.9445552453131233,0.8103607770582794
SwinIR-lite (L1),BraTS2021_00003,32.972828,0.9860644340515137,0.0760969,0.9768441155407018,0.9334347660707494,0.7743589743589744
SwinIR-lite (L1),BraTS2021_00003,32.81858,0.9827236533164978,0.08149422,0.9705951540813926,0.9378531073446328,0.7996560619088564
