method,subject,psnr,ssim,nrmse,dice_wt,dice_tc,dice_et
SwinIR-lite (L1),BraTS2021_00002,32.065224,0.9768277406692505,0.1642951,0.0,nan,nan
SwinIR-lite (L1),BraTS2021_00002,31.783695,0.9766323566436768,0.16227795,0.0,nan,nan
SwinIR-lite (L1),BraTS2021_00002,31.402685,0.9764853715896606,0.16087861,0.0,nan,nan
SwinIR-lite (L1),BraTS2021_00002,31.448517,0.977455735206604,0.1542181,0.021505376344086023,nan,nan
SwinIR-lite (L1),BraTS2021_00002,31.246927,0.9765763878822327,0.15432452,0.04516129032258064,nan,nan
SwinIR-lite (L1),BraTS2021_00002,30.769426,0.9750618934631348,0.15633295,0.13245033112582782,nan,nan
SwinIR-lite (L1),BraTS2021_00002,30.326313,0.9745574593544006,0.15458676,0.8106995884773662,nan,nan
SwinIR-lite (L1),BraTS2021_00002,30.240412,0.9734223484992981,0.15387699,0.8106508875739645,nan,nan
SwinIR-lite (L1),BraTS2021_00002,30.52534,0.9731573462486267,0.1499006,0.8623188405797102,nan,nan
SwinIR-lite (L1),BraTS2021_00002,30.500774,0.9742675423622131,0.14369832,0.8597957288765088,nan,nan
SwinIR-lite (L1),BraTS2021_00002,30.31094,0.9736583828926086,0.14268357,0.875,nan,nan
SwinIR-lite (L1),BraTS2021_00002,30.413305,0.9731954336166382,0.13991196,0.885,nan,nan
SwinIR-lite (L1),BraTS2021_00002,30.388525,0.9727115035057068,0.1350179,0.7794779477947795,nan,nan
SwinIR-lite (L1),BraTS2021_00002,30.298904,0.9721521139144897,0.13387771,0.820738137082601,nan,nan
SwinIR-lite (L1),BraTS2021_00002,30.552341,0.9720631837844849,0.13054278,0.8883826879271071,nan,nan
SwinIR-lite (L1),BraTS2021_00002,30.713396,0.9715888500213623,0.12909716,0.22358722358722358,nan,nan
SwinIR-lite (L1),BraTS2021_00002,30.327501,0.9693593978881836,0.13424127,0.6848436246992783,nan,nan
SwinIR-lite (L1),BraTS2021_00002,30.338717,0.9688655138015747,0.13520241,0.0,nan,nan
SwinIR-lite (L1),BraTS2021_00002,30.103859,0.9683785438537598,0.13457645,0.12839506172839507,nan,nan
SwinIR-lite (L1),BraTS2021_00002,29.95322,0.9657422304153442,0.13834225,0.0,nan,nan
SwinIR-lite (L1),BraTS2021_00002,29.666655,0.9667367935180664,0.13299224,0.07509386733416772,nan,nan
SwinIR-lite (L1),BraTS2021_00002,29.363785,0.9650583863258362,0.13403969,0.6300686213349969,0.0,0.0
SwinIR-lite (L1),BraTS2021_00002,29.576895,0.9600844979286194,0.13282856,0.5106649937264742,0.0,0.0
SwinIR-lite (L1),BraTS2021_00002,29.841213,0.9628111720085144,0.12375814,0.8391472868217055,0.0,0.0
SwinIR-lite (L1),BraTS2021_00002,29.840963,0.9623518586158752,0.12026268,0.7783141477905682,0.0,0.0
SwinIR-lite (L1),BraTS2021_00002,29.941128,0.958342432975769,0.12078326,0.6067006554989075,nan,nan
SwinIR-lite (L1),BraTS2021_00002,30.124851,0.9580368399620056,0.11752247,0.6759744037230948,0.0,0.0
SwinIR-lite (L1),BraTS2021_00002,30.170788,0.9608159065246582,0.11187343,0.7123136388735505,0.0,0.0
SwinIR-lite (L1),BraTS2021_00002,30.276411,0.9584193825721741,0.11434132,0.6829406755606018,0.0,0.0
SwinIR-lite (L1),BraTS2021_00002,30.209541,0.9642325043678284,0.110838406,0.7346348517715112,0.2724458204334365,0.21639344262295082
SwinIR-lite (L1),BraTS2021_00002,30.971684,0.9664556384086609,0.103158765,0.7312427409988386,0.4303030303030303,0.4303030303030303
SwinIR-lite (L1),BraTS2021_00002,30.83008,0.9669975638389587,0.10407846,0.8304791225707139,0.31157894736842107,0.31157894736842107
SwinIR-lite (L1),BraTS2021_00002,30.922626,0.9694111943244934,0.100395,0.7783231083844581,0.29443447037701975,0.29818181818181816
SwinIR-lite (L1),BraTS2021_00002,30.671642,0.9700459241867065,0.10206783,0.8956568751126329,0.5171400587659157,0.5147347740667977
SwinIR-lite (L1),BraTS2021_00002,30.555931,0.9700684547424316,0.10266731,0.9415606737710553,0.5289139633286318,0.5152394775036284
SwinIR-lite (L1),BraTS2021_00002,30.472353,0.9721390008926392,0.10161604,0.9023068586468493,0.4269264836138175,0.4359726295210166
SwinIR-lite (L1),BraTS2021_00002,30.610636,0.9704906344413757,0.09969754,0.8986757006467508,0.6574519230769231,0.5722108145106092
SwinIR-lite (L1),BraTS2021_00002,30.563656,0.9710602164268494,0.09915829,0.9123623390724368,0.6259977194982896,0.6773572803078897
SwinIR-lite (L1),BraTS2021_00002,30.381824,0.9720905423164368,0.09998402,0.8263283108643933,0.28264984227129336,0.3147590361445783
SwinIR-lite (L1),BraTS2021_00002,30.533195,0.9734764695167542,0.097604,0.8427712749130022,0.41284403669724773,0.46048109965635736
SwinIR-lite (L1),BraTS2021_00002,30.469885,0.9749670028686523,0.096318364,0.8356664637857577,0.40924092409240925,0.5090152565880721
SwinIR-lite (L1),BraTS2021_00002,30.46607,0.975230872631073,0.09659433,0.8445219412961349,0.3549190535491905,0.4746666666666667
SwinIR-lite (L1),BraTS2021_00002,30.367926,0.9780731797218323,0.09395389,0.8362390105796453,0.2804333970681963,0.4394250513347023
SwinIR-lite (L1),BraTS2021_00002,30.624258,0.9788239598274231,0.09203165,0.8511749347258486,0.31430325352977284,0.5310492505353319
SwinIR-lite (L1),BraTS2021_00002,30.545244,0.9770617485046387,0.094451554,0.8626135569531796,0.4384909786768726,0.6560283687943262
SwinIR-lite (L1),BraTS2021_00002,30.29765,0.9802156090736389,0.09271819,0.8866505887359909,0.3233082706766917,0.5795454545454546
SwinIR-lite (L1),BraTS2021_00002,30.471775,0.9792846441268921,0.09241461,0.8766925957937194,0.3118477593615715,0.5483146067415731
SwinIR-lite (L1),BraTS2021_00002,30.571854,0.9786118268966675,0.09236993,0.879865669363456,0.6646676661669165,0.6220614828209765
SwinIR-lite (L1),BraTS2021_00002,30.503256,0.9796906113624573,0.09078884,0.864449325384374,0.4002486016159105,0.5708154506437768
SwinIR-lite (L1),BraTS2021_00002,30.343975,0.980972409248352,0.090826906,0.8595923649304432,0.44700181708055725,0.5833333333333334
SwinIR-lite (L1),BraTS2021_00002,30.667868,0.9801872968673706,0.09018594,0.8765594221930401,0.408641975308642,0.6283924843423799
SwinIR-lite (L1),BraTS2021_00002,30.420677,0.9803597331047058,0.09230107,0.8679309755680847,0.36578947368421055,0.5113759479956663
SwinIR-lite (L1),BraTS2021_00002,30.625648,0.9811121821403503,0.08829993,0.9030470914127424,0.46732673267326735,0.6442405708460754
SwinIR-lite (L1),BraTS2021_00002,30.653053,0.9811022877693176,0.08965002,0.8685880007250317,0.43609022556390975,0.5781083953241233
SwinIR-lite (L1),BraTS2021_00002,30.801414,0.9823530316352844,0.087391905,0.8841829085457271,0.30237912509593246,0.42207792207792205
SwinIR-lite (L1),BraTS2021_00002,30.834913,0.9830851554870605,0.087119654,0.8860848229933403,0.4805290227773696,0.5781990521327014
SwinIR-lite (L1),BraTS2021_00002,30.872528,0.9840457439422607,0.08407536,0.9293330923549611,0.41522491349480967,0.49173553719008267
SwinIR-lite (L1),BraTS2021_00002,31.184072,0.9837982654571533,0.08673393,0.9038040231029676,0.4904632152588556,0.5808580858085809
SwinIR-lite (L1),BraTS2021_00002,31.198595,0.9843878746032715,0.08571781,0.9059725585149314,0.36619718309859156,0.4485981308411215
