method,subject,psnr,ssim,nrmse,dice_wt,dice_tc,dice_et
Uformer-lite (L1),BraTS2021_00003,32.719345,0.9790220856666565,0.09033614,0.0,0.0,0.0
Uformer-lite (L1),BraTS2021_00003,32.822014,0.9810193777084351,0.08932335,0.0,0.0,0.0
Uformer-lite (L1),BraTS2021_00003,32.80359,0.9809374213218689,0.08979708,0.8446601941747572,0.8620102214650767,0.8620102214650767
Uformer-lite (L1),BraTS2021_00003,32.96972,0.9821539521217346,0.087005794,0.8557919621749409,0.8380462724935732,0.8320413436692506
Uformer-lite (L1),BraTS2021_00003,32.92673,0.9827301502227783,0.085051715,0.9298561151079137,0.9257375381485249,0.8719646799116998
Uformer-lite (L1),BraTS2021_00003,32.92134,0.9828008413314819,0.08466544,0.9384965831435079,0.9080168776371308,0.8490945674044266
Uformer-lite (L1),BraTS2021_00003,32.990807,0.9830247759819031,0.08399133,0.9387755102040817,0.9492583918813428,0.8770491803278688
Uformer-lite (L1),BraTS2021_00003,33.39438,0.9836151599884033,0.080972366,0.9315237507711289,0.907563025210084,0.838475499092559
Uformer-lite (L1),BraTS2021_00003,33.7764,0.9841740131378174,0.07797096,0.9572933998890738,0.9439309919901417,0.8708815672306323
Uformer-lite (L1),BraTS2021_00003,33.715607,0.9843166470527649,0.077969335,0.9538754160722777,0.956858407079646,0.8890860692102928
Uformer-lite (L1),BraTS2021_00003,33.631718,0.9848833680152893,0.07734303,0.9576442113755547,0.9529229177444387,0.8559393428812131
Uformer-lite (L1),BraTS2021_00003,33.83711,0.985470712184906,0.074186124,0.9664666431344864,0.9408369408369408,0.8327922077922078
Uformer-lite (L1),BraTS2021_00003,33.78568,0.985267698764801,0.07432806,0.9633375474083439,0.9447004608294931,0.8392089423903697
Uformer-lite (L1),BraTS2021_00003,33.829132,0.9867672324180603,0.07248101,0.9685681024447031,0.9555555555555556,0.8403074295473953
Uformer-lite (L1),BraTS2021_00003,34.120132,0.9865497946739197,0.07252413,0.9735391400220507,0.9441840647635279,0.8360515021459227
Uformer-lite (L1),BraTS2021_00003,33.749496,0.9860098361968994,0.07248825,0.9801359121798223,0.9393442622950819,0.8119148936170213
Uformer-lite (L1),BraTS2021_00003,33.574543,0.9870173335075378,0.07333147,0.9729594391587381,0.9490835030549898,0.7989031078610603
Uformer-lite (L1),BraTS2021_00003,33.523495,0.9843251705169678,0.07671987,0.9748148148148148,0.9500199920031988,0.8170844939647168
Uformer-lite (L1),BraTS2021_00003,33.63469,0.987947404384613,0.07051376,0.9792610250297974,0.9377625047728141,0.7807394668959587
Uformer-lite (L1),BraTS2021_00003,33.525826,0.9851025938987732,0.075121544,0.9730742214937954,0.9410430839002267,0.8027681660899654
Uformer-lite (L1),BraTS2021_00003,33.595573,0.98505038022995,0.07445488,0.9655172413793104,0.9294205052005944,0.7696038803556993
Uformer-lite (L1),BraTS2021_00003,33.151524,0.9857087731361389,0.07544147,0.9666073018699911,0.9393258426966292,0.8025579536370904
Uformer-lite (L1),BraTS2021_00003,33.164288,0.9848029613494873,0.07808477,0.9698569856985698,0.9367369589345172,0.7996894409937888
Uformer-lite (L1),BraTS2021_00003,32.9475,0.9870225191116333,0.07528834,0.9754010695187165,0.9374771480804388,0.8149748020158387
Uformer-lite (L1),BraTS2021_00003,33.00081,0.9842501878738403,0.07760633,0.9708090075062552,0.9353478566408995,0.8316831683168316
Uformer-lite (L1),BraTS2021_00003,33.13237,0.9852623343467712,0.07675913,0.9818631492168178,0.9540512101017187,0.8504854368932039
Uformer-lite (L1),BraTS2021_00003,33.04853,0.9872622489929199,0.074958555,0.9762975071516142,0.9745824255628177,0.889198606271777
Uformer-lite (L1),BraTS2021_00003,33.03598,0.9864218235015869,0.075886,0.9765033851055357,0.9493805309734513,0.8356687898089172
Uformer-lite (L1),BraTS2021_00003,32.99676,0.9862093329429626,0.07809544,0.9779874213836478,0.9489267209474463,0.8643490115882754
Uformer-lite (L1),BraTS2021_00003,33.171837,0.9872705340385437,0.07500749,0.983921568627451,0.9623210248681235,0.8714776632302406
Uformer-lite (L1),BraTS2021_00003,32.811916,0.9862086176872253,0.07841735,0.9799382716049383,0.9517560787340795,0.8448164842240824
Uformer-lite (L1),BraTS2021_00003,32.580753,0.9866945147514343,0.07882025,0.9722116482679863,0.9564870259481038,0.8663366336633663
Uformer-lite (L1),BraTS2021_00003,32.53084,0.9846449494361877,0.08242263,0.981256038647343,0.9705002137665669,0.8954518606024808
Uformer-lite (L1),BraTS2021_00003,32.541462,0.9857268333435059,0.08051942,0.9817682807292688,0.9593128390596745,0.8872352604464797
Uformer-lite (L1),BraTS2021_00003,32.260284,0.9852023720741272,0.082706794,0.9804453049370765,0.9723593287265548,0.9279899812147777
Uformer-lite (L1),BraTS2021_00003,32.36753,0.9856287837028503,0.082106404,0.9766982622432859,0.9431403234220136,0.8834827144686299
Uformer-lite (L1),BraTS2021_00003,32.077354,0.983803927898407,0.08576309,0.9711751662971175,0.9566223250433776,0.911340206185567
Uformer-lite (L1),BraTS2021_00003,32.098362,0.9856796264648438,0.08474261,0.9696969696969697,0.9454770755885997,0.9067431850789096
Uformer-lite (L1),BraTS2021_00003,31.949726,0.9821462035179138,0.0892919,0.962106615285806,0.9477211796246648,0.9100371747211896
Uformer-lite (L1),BraTS2021_00003,31.804192,0.9839485287666321,0.08981074,0.9664429530201343,0.9603658536585366,0.9274653626731867
Uformer-lite (L1),BraTS2021_00003,31.650227,0.980995774269104,0.094408065,0.9664399092970521,0.9567430025445293,0.9312839059674503
Uformer-lite (L1),BraTS2021_00003,31.46764,0.9835991263389587,0.09318984,0.9645324735145094,0.8600612870275791,0.8600612870275791
Uformer-lite (L1),BraTS2021_00003,31.132023,0.9813336730003357,0.09937413,0.9711973339681028,0.9070063694267516,0.9070063694267516
Uformer-lite (L1),BraTS2021_00003,30.836294,0.9811487793922424,0.10155678,0.9638085984940491,0.8820058997050148,0.8820058997050148
Uformer-lite (L1),BraTS2021_00003,30.56659,0.9802823662757874,0.10579312,0.9684265010351967,0.8933823529411765,0.8933823529411765
Uformer-lite (L1),BraTS2021_00003,30.75227,0.9808880090713501,0.1085541,0.9558905639307649,0.8777777777777778,0.8777777777777778
Uformer-lite (L1),BraTS2021_00003,30.614277,0.9806700348854065,0.10977824,0.9193138500635324,0.0,0.0
Uformer-lite (L1),BraTS2021_00003,30.524597,0.9781262278556824,0.119112745,0.9148569458807307,0.0,0.0
Uformer-lite (L1),BraTS2021_00003,30.781431,0.9809293150901794,0.11624593,0.9497206703910615,nan,nan
Uformer-lite (L1),BraTS2021_00003,30.600397,0.9826516509056091,0.117770225,0.967457627118644,nan,nan
Uformer-lite (L1),BraTS2021_00003,30.180151,0.9811238050460815,0.1265342,0.945391304347826,nan,nan
Uformer-lite (L1),BraTS2021_00003,30.404877,0.981624186038971,0.13010778,0.9178491411501121,nan,nan
Uformer-lite (L1),BraTS2021_00003,30.056765,0.9810788631439209,0.13883613,0.9353701527614571,nan,nan
Uformer-lite (L1),BraTS2021_00003,30.08158,0.9819884896278381,0.14108834,0.9571068124474348,nan,nan
