method,subject,psnr,ssim,nrmse,dice_wt,dice_tc,dice_et
Uformer + PathologyLoss,BraTS2021_00003,32.442596,0.9783151745796204,0.093260735,0.0,0.0,0.0
Uformer + PathologyLoss,BraTS2021_00003,32.556892,0.9805957078933716,0.09209181,0.0,0.0,0.0
Uformer + PathologyLoss,BraTS2021_00003,32.53701,0.9803134799003601,0.09259573,0.8349514563106796,0.8547008547008547,0.8547008547008547
Uformer + PathologyLoss,BraTS2021_00003,32.5624,0.9810448884963989,0.09118304,0.8520710059171598,0.8423772609819121,0.8415584415584415
Uformer + PathologyLoss,BraTS2021_00003,32.501904,0.9815503358840942,0.08931501,0.911504424778761,0.9205702647657841,0.8708240534521158
Uformer + PathologyLoss,BraTS2021_00003,32.5512,0.9821221232414246,0.08835136,0.9239940387481371,0.9022556390977443,0.846307385229541
Uformer + PathologyLoss,BraTS2021_00003,32.78312,0.9827718734741211,0.08602385,0.925115970841617,0.9480122324159022,0.8913705583756345
Uformer + PathologyLoss,BraTS2021_00003,33.012913,0.9825868010520935,0.084607735,0.947560975609756,0.9453809844908968,0.8671454219030521
Uformer + PathologyLoss,BraTS2021_00003,33.322292,0.9832249283790588,0.08215584,0.9434167573449401,0.9336550060313631,0.841025641025641
Uformer + PathologyLoss,BraTS2021_00003,33.269485,0.9832967519760132,0.08207857,0.9530013959981387,0.9449591280653951,0.8747826086956522
Uformer + PathologyLoss,BraTS2021_00003,33.13865,0.9840270280838013,0.081860565,0.9534510433386838,0.9446153846153846,0.8487886382623224
Uformer + PathologyLoss,BraTS2021_00003,33.327187,0.9844685792922974,0.07867175,0.967109867039888,0.9367816091954023,0.8327922077922078
Uformer + PathologyLoss,BraTS2021_00003,33.449036,0.9845512509346008,0.07726538,0.9634031904910854,0.9432918395573997,0.8385416666666666
Uformer + PathologyLoss,BraTS2021_00003,33.351437,0.9858790040016174,0.07657886,0.9625576036866359,0.956366874443455,0.8511749347258486
Uformer + PathologyLoss,BraTS2021_00003,33.576015,0.9857462048530579,0.077212624,0.9738651994497937,0.9482242190842961,0.8568904593639576
Uformer + PathologyLoss,BraTS2021_00003,33.288616,0.9848384857177734,0.07643842,0.981998434646491,0.9474989665150889,0.8442477876106195
Uformer + PathologyLoss,BraTS2021_00003,33.125183,0.9863560199737549,0.07722508,0.9742048585023791,0.9456609894566099,0.8077634011090573
Uformer + PathologyLoss,BraTS2021_00003,33.227192,0.983967661857605,0.07938216,0.9788489916379735,0.945054945054945,0.8255707762557077
Uformer + PathologyLoss,BraTS2021_00003,33.158936,0.9872099161148071,0.074483775,0.9756443603688816,0.9369988545246277,0.7953941541186891
Uformer + PathologyLoss,BraTS2021_00003,33.285976,0.9848891496658325,0.07722486,0.9704857076458285,0.9357384441939121,0.8072601555747623
Uformer + PathologyLoss,BraTS2021_00003,33.346375,0.9849357008934021,0.07662195,0.9665513264129181,0.9263235838578304,0.7646586345381526
Uformer + PathologyLoss,BraTS2021_00003,32.959743,0.9856352806091309,0.07712572,0.960529217199559,0.936849925705795,0.8038125496425734
Uformer + PathologyLoss,BraTS2021_00003,32.902016,0.9845808148384094,0.08047853,0.9723562966213252,0.9380073800738007,0.8074824629773967
