method,subject,psnr,ssim,nrmse,dice_wt,dice_tc,dice_et
SwinIR + PathologyLoss,BraTS2021_00000,28.992062,0.9658699035644531,0.13765141,0.0,0.0,0.0
SwinIR + PathologyLoss,BraTS2021_00000,29.16618,0.965772271156311,0.1344641,0.7055214723926381,0.7066246056782335,0.7066246056782335
SwinIR + PathologyLoss,BraTS2021_00000,29.23257,0.9665525555610657,0.12885572,0.860248447204969,0.8929889298892989,0.8929889298892989
SwinIR + PathologyLoss,BraTS2021_00000,29.312325,0.9647946953773499,0.1276213,0.886339937434828,0.9206730769230769,0.921760391198044
SwinIR + PathologyLoss,BraTS2021_00000,28.867464,0.9635897874832153,0.12830845,0.9011373578302713,0.8676616915422886,0.8724696356275303
SwinIR + PathologyLoss,BraTS2021_00000,28.648703,0.9634308218955994,0.1279286,0.9196428571428571,0.8106666666666666,0.8167730173199635
SwinIR + PathologyLoss,BraTS2021_00000,28.622135,0.9627019166946411,0.12408259,0.9469135802469136,0.9568627450980393,0.9248067463106114
SwinIR + PathologyLoss,BraTS2021_00000,28.675732,0.9601925611495972,0.12638292,0.943034404963339,0.9392523364485982,0.8958742632612967
SwinIR + PathologyLoss,BraTS2021_00000,28.474289,0.9624862670898438,0.12139076,0.9525711432850724,0.96,0.912759643916914
SwinIR + PathologyLoss,BraTS2021_00000,28.331764,0.9597092270851135,0.12313431,0.9680800381133873,0.9704314105671352,0.9163679808841099
SwinIR + PathologyLoss,BraTS2021_00000,28.38514,0.9582744240760803,0.12263528,0.9566003616636528,0.9643527204502814,0.9153531815528313
SwinIR + PathologyLoss,BraTS2021_00000,28.454351,0.9605624079704285,0.12049377,0.9795373665480427,0.9740082079343365,0.9182242990654206
SwinIR + PathologyLoss,BraTS2021_00000,28.914278,0.9606051445007324,0.11650617,0.9731601731601731,0.9800443458980045,0.9098360655737705
SwinIR + PathologyLoss,BraTS2021_00000,29.015905,0.9650378823280334,0.11165697,0.9731993299832495,0.9753139887397142,0.9018601667735728
SwinIR + PathologyLoss,BraTS2021_00000,29.188435,0.9691674113273621,0.11011652,0.9634977938227036,0.9746621621621622,0.8995010691375623
SwinIR + PathologyLoss,BraTS2021_00000,29.040459,0.9710728526115417,0.10780868,0.9569851541682528,0.9692058346839546,0.9074664964901085
SwinIR + PathologyLoss,BraTS2021_00000,29.02977,0.9718443751335144,0.10579443,0.9766917293233083,0.9740361919748229,0.9218934911242603
SwinIR + PathologyLoss,BraTS2021_00000,29.127787,0.972352147102356,0.10582223,0.9593257603517772,0.9744597249508841,0.9175320708613317
SwinIR + PathologyLoss,BraTS2021_00000,28.936577,0.9711250066757202,0.11008644,0.9625862695241555,0.969363707776905,0.9189857761286333
SwinIR + PathologyLoss,BraTS2021_00000,28.86686,0.9684551358222961,0.110202074,0.9509488005728607,0.9564876519012152,0.910271546635183
SwinIR + PathologyLoss,BraTS2021_00000,28.816292,0.970155656337738,0.10795081,0.9499294781382228,0.9567288606589917,0.9002985074626866
SwinIR + PathologyLoss,BraTS2021_00000,28.969118,0.9710052609443665,0.10733257,0.9635974304068522,0.9646685192536721,0.9090909090909091
SwinIR + PathologyLoss,BraTS2021_00000,29.115973,0.971721351146698,0.10488207,0.9643112062812277,0.9551641313050441,0.8822055137844611
SwinIR + PathologyLoss,BraTS2021_00000,29.093773,0.9713344573974609,0.10567597,0.9596510359869138,0.9703525641025641,0.9074315514993481
SwinIR + PathologyLoss,BraTS2021_00000,29.288506,0.9724674224853516,0.10281951,0.9679767103347889,0.9819927971188476,0.9163292847503374
SwinIR + PathologyLoss,BraTS2021_00000,29.104921,0.9723148941993713,0.10228085,0.9752124645892352,0.9796731765643683,0.9038208168642952
SwinIR + PathologyLoss,BraTS2021_00000,29.141582,0.9699986577033997,0.10364406,0.9744879626302552,0.9762658227848101,0.8961493582263711
